,Label,Length,Temperature,Weight,Wingspan
2159,Blue Dragon,107.06865114274005,255.13128178146044,4263.40912445662,33.951588475016806
2160,Red Dragon,266.02235536245513,190.67499474404536,1990.0236833469205,53.732309243354486
2161,Purple Dragon,242.6283143584171,302.92242248805815,7169.769770384296,43.33794406896452
2162,Orange Dragon,372.457645569561,339.4171312775243,1902.7507071057212,52.91386047149369
2163,Purple Dragon,224.10612882180666,340.7058614718948,6555.47584637483,39.33813389777848
2164,Yellow Dragon,263.0500621644884,324.39174247893885,8108.038475326624,38.73591329382327
2165,Green Dragon,314.92473322909376,387.40286832169875,4783.4735627736545,29.26791383688459
2166,Blue Dragon,85.80628830761503,267.0766875824338,4015.4126772681784,64.12070021671597
2167,Green Dragon,322.5232737952611,363.4049593386018,4227.222379573244,26.83828556599958
2168,Orange Dragon,400.5042249166696,361.20553412715674,1879.2493879503063,36.19535911975419
2169,Purple Dragon,156.3616835519387,330.32857458513837,7431.541849275487,31.997519405499663
2170,Yellow Dragon,283.86930318131755,317.2005288954283,8488.224883488732,46.417976701575355
2171,Green Dragon,288.3963439664915,347.8357873145624,5102.6851830225405,31.964633202318815
2172,Purple Dragon,160.00205976873076,316.26876803138947,7520.061078025253,60.4424125726441
2173,Blue Dragon,136.2968227361606,244.33691137543224,3656.7395175680667,70.68553616561047
2174,Purple Dragon,233.60455004786257,290.5621593532833,6762.824641829351,40.97687286427164
2175,Orange Dragon,385.09257066661684,341.8609574831302,130.58783369275693,34.56282287136485
2176,Purple Dragon,195.67072773402,312.1712837369258,6557.563032415979,53.16930632847967
2177,Purple Dragon,234.2498160657671,322.89377950707336,6677.043569029006,46.29552788159456
2178,Red Dragon,330.73505630694973,212.26366060231678,957.2609431396728,45.94022593152914
2179,Purple Dragon,241.376536599056,327.77745185060195,6431.325157920695,46.84544315696925
2180,Yellow Dragon,268.68065926396395,322.9011979129811,8388.98146256212,29.16083747999466
2181,Black Dragon,102.43569349321571,113.57676856484528,4169.6322655703425,44.919602977910984
2182,Yellow Dragon,302.508811928074,313.1291314226303,7464.658917475174,49.26359201477603
2183,Red Dragon,291.64833499672545,209.48379269506248,855.9511783786093,45.036748227259885
2184,Red Dragon,327.84553036781136,229.32252886362926,2272.8942649119836,45.813305322627585
2185,Red Dragon,273.7201889868737,263.90855173503496,962.7417042156142,69.44026651640706
2186,Blue Dragon,136.10123587827772,276.23208082232054,3783.671575711721,80.65867954777127
2187,Purple Dragon,207.04799208708127,348.18554524139813,6196.851875532327,36.15118667593872
2188,Red Dragon,272.70326801385346,207.35228361344974,603.425015746095,50.58752168463856
2189,Green Dragon,296.4362178977873,329.68257886364086,4809.3158103510295,41.72690312684658
2190,Green Dragon,301.24873624280394,369.1347757140241,4785.510604808047,25.669035329715392
2191,Black Dragon,78.36213945389363,89.84074732611984,4282.166447958269,49.02116217088554
2192,Green Dragon,334.61156486341946,398.28768905056825,4452.137193089566,21.55494435290324
2193,Black Dragon,145.05766814184094,112.57199433609574,4083.6575197879797,57.35294173257398
2194,Orange Dragon,360.158575029635,359.1076897991131,981.8749696283129,41.973846861113955
2195,Purple Dragon,188.30184924875903,307.0887868865088,6832.548973300723,44.02348460864826
2196,Green Dragon,317.38423070255527,367.9035296668757,3940.5851442303556,18.62274645630336
2197,Yellow Dragon,281.84282451948116,311.26657110648597,8402.349367887562,40.60327614405857
2198,Green Dragon,317.1691314575472,366.60778154193633,4913.3574598856685,26.09840699154123
2199,Blue Dragon,171.6986409567574,278.94437293952393,3976.455629988733,80.6421333348743
2200,Red Dragon,316.1310131896928,217.9377039658414,1712.741520598973,58.83746869707293
2201,Red Dragon,310.1549779774121,217.6406716181394,1361.8666685603212,65.22253092043535
2202,Purple Dragon,211.558330446408,324.46463034971015,6000.388311570605,50.80220759516261
2203,Purple Dragon,221.58109326234458,321.83639313489607,6570.033897941819,56.62836650817066
2204,Yellow Dragon,307.465972733156,332.4162548667273,8337.206830856412,35.91026123564972
2205,Green Dragon,352.75817511199443,393.5777517217781,4381.164180089984,53.56481969716946
2206,Green Dragon,297.14628399765974,366.1629526752988,4412.281955338892,29.289229033386665
2207,Red Dragon,318.1900470040229,183.24658781970683,1743.7145499644541,47.45340584733974
2208,Red Dragon,267.3035857819119,187.26566331710876,1347.5268339573015,67.50788325431081
2209,Black Dragon,101.190446164214,84.68794298887414,4672.550847012426,69.17042198402618
2210,Blue Dragon,58.45004303965122,269.66432121196505,4227.760660684631,57.92103604450927
2211,Red Dragon,293.60820413180005,220.53073924388298,1875.945344675456,67.15109398359371
2212,Yellow Dragon,277.1857246733892,365.0949214077944,7828.932137654473,50.46269672861237
2213,Red Dragon,276.2662808632989,201.88397617930767,1649.914789019087,45.343635197208634
2214,Black Dragon,124.26887005424604,141.2366818015925,4058.1051297701547,53.21111098610555
2215,Red Dragon,278.60972038412785,224.0702628310462,1293.5872617507719,44.80208922819247
2216,Orange Dragon,388.67557367601,348.51738180481004,1178.9478051636388,36.489609546477645
2217,Yellow Dragon,314.3315231314196,343.8345004888604,7554.066970423531,54.60482158967878
2218,Red Dragon,332.91009660512555,226.37913015627637,862.9536664623027,48.203064454663576
2219,Green Dragon,294.763753287633,362.36503842502543,3879.4788954409128,23.34306268284324
2220,Green Dragon,276.99550198359583,368.7236122474703,5290.109351497116,28.500753300839275
2221,Green Dragon,275.0632115809964,363.22116283985525,5102.952032696075,34.50531847400461
2222,Green Dragon,298.43076113296195,350.6985710377934,4446.582795784367,23.542791071244363
2223,Orange Dragon,347.0329945105437,340.71007941680404,932.2634363934313,51.30778242574982
2224,Purple Dragon,193.33646517815856,294.4006010296796,6938.557929944091,47.5104174831756
2225,Blue Dragon,131.80951490222512,280.16809409273367,3597.7082841317847,71.24879107251486
2226,Blue Dragon,77.95903942156255,268.6698641207903,3948.681216461492,76.48996326117614
2227,Orange Dragon,337.09891050243726,316.35862309462635,907.2372466200063,37.864515727979295
2228,Orange Dragon,345.203206442961,382.24965837816995,776.9901754128024,40.546300017960384
2229,Blue Dragon,120.59271028490724,266.61655475030756,3470.3715038759824,82.41959670987231
2230,Orange Dragon,373.75942591565854,370.0345865408472,1330.063118393587,35.45892032012215
2231,Red Dragon,324.24646822656956,242.40723892850897,1764.4301118885528,33.30917723709963
2232,Green Dragon,348.5125109958106,374.2873819278449,3817.435577522763,29.78893859779031
2233,Orange Dragon,419.17940406498275,346.73673266867854,1484.7483902019137,37.093445278725106
2234,Blue Dragon,102.69559741539209,288.80631969555816,3116.8467256706945,67.55950057593961
2235,Green Dragon,326.80038082903565,416.1798357615031,5351.472706532988,32.075642160659186
2236,Orange Dragon,368.36420056869287,331.22275772261304,1542.2910066517159,28.837667148656582
2237,Black Dragon,130.91308258344463,72.81827981932827,3805.973620381199,59.40511147271464
2238,Purple Dragon,249.44315032624277,313.7348787185761,6928.473120628259,41.96986687948206
2239,Yellow Dragon,298.5758261292879,323.8880458489074,8037.01800220542,39.28082856236469
2240,Blue Dragon,164.17609355975648,280.80543431235424,3418.7811939501903,80.9382942698969
2241,Black Dragon,78.14620650539275,122.38276807728806,5228.92614546141,44.08606132623467
2242,Purple Dragon,215.5037621864498,365.2169627075105,6222.157731441253,55.532351028443486
2243,Orange Dragon,410.0605478425013,384.4602814374421,1178.3223330597255,41.327501944082464
2244,Purple Dragon,225.0462578112767,319.8521742454298,6731.3616319407065,52.00133884327409
2245,Black Dragon,131.9690913231392,94.86877312555481,3441.635255518938,53.83831888994794
2246,Red Dragon,258.0321742820559,210.93128492858258,1203.3902863777857,34.356500675284565
2247,Green Dragon,269.09233957874847,360.8436563493956,4306.146615478728,28.825364064569296
2248,Yellow Dragon,308.818526599042,321.2963014626977,7741.616880748715,50.95331258193017
2249,Blue Dragon,114.71772793102573,276.8369523606589,4121.6533433981795,53.10491117880497
2250,Purple Dragon,160.54210102261246,337.5960320924529,6760.812650505009,55.88147231574388
2251,Purple Dragon,261.9740685093086,303.2096013969849,6949.025381577984,37.33442549554633
2252,Purple Dragon,209.3105090976727,317.7753586742229,7324.075515148232,34.040421857236886
2253,Red Dragon,251.449466951849,203.64139567473043,1896.2237239558729,51.732097572019065
2254,Purple Dragon,207.8617163360817,319.84997024877083,7007.938389831561,32.299859263321125
2255,Red Dragon,330.13205807384145,201.36136558920327,927.0633487198379,50.94801076947763
2256,Purple Dragon,137.54161822432422,325.1783373866999,7572.268151106592,55.48842239155502
2257,Black Dragon,151.3835787673766,99.01065979006174,3816.426552669767,60.275630158300466
2258,Red Dragon,284.09054193871157,213.0053745946268,2314.2851199029483,61.25172143744452
2259,Purple Dragon,183.63342188078065,309.62585150027553,7507.671547204309,52.75671483100543
2260,Red Dragon,279.18600190005424,240.34175411052325,1794.2000260575062,54.578557511050725
2261,Orange Dragon,389.79656395605235,355.4011249756054,1773.1981558991376,29.4814994463148
2262,Green Dragon,279.6419402073971,373.7323950369982,5093.13301584158,45.40768758538714
2263,Orange Dragon,343.6332389712876,365.5879379877411,1359.6157782241116,46.84401508157893
2264,Purple Dragon,198.1377580511658,335.8286877279284,6115.401302313921,48.48828181102439
2265,Orange Dragon,389.6225690126935,378.12470001270805,1215.2618581429278,42.847923524677086
2266,Red Dragon,280.0228855811769,248.66548622276673,1444.419292765389,58.29171853871194
2267,Purple Dragon,164.64472123334656,335.87949077665445,7355.857924191527,58.053132355346584
2268,Yellow Dragon,319.2360494228781,300.51206146427944,8157.434720525323,58.46490221340461
2269,Blue Dragon,147.35038812512403,233.19633036706415,4299.877741980583,54.557268299047124
2270,Orange Dragon,411.5847632399007,352.9861733679743,1310.5226833332317,21.71774657579555
2271,Red Dragon,374.7109320880095,212.90814796312293,2181.6756971462046,53.480372644653826
2272,Red Dragon,325.72197300357396,242.98190354268,1032.4350010192534,66.56103837625056
2273,Yellow Dragon,299.91208690755207,355.51196730274603,7785.361758595977,30.64232388943082
2274,Green Dragon,342.2140991534001,342.3116613057324,5245.154846742545,32.35845728900284
2275,Red Dragon,308.91529290226464,212.78817546798751,2241.3243279740886,43.70886881392516
2276,Blue Dragon,130.58387010919523,232.6944938597007,3808.0319337295164,70.15006592038293
2277,Blue Dragon,150.188570516236,253.58173777584878,4467.069858447398,73.72054595545075
2278,Purple Dragon,167.56975695360703,333.4630695642303,7111.857640233053,37.045744147186724
2279,Red Dragon,326.334216766406,180.47801711620232,729.8459937938836,69.26838042155869
2280,Red Dragon,336.88131657994353,210.55539292657903,1754.410648527818,53.09906605901097
2281,Yellow Dragon,341.94107262001927,350.54557513746107,8092.263836797933,27.962317434324348
2282,Yellow Dragon,335.52409994318,337.0912826688638,7073.04418853479,29.988683950944615
2283,Orange Dragon,350.83183180411874,373.8812479436822,1732.1638802520993,33.54834119168981
2284,Green Dragon,311.6734067320436,407.58531397908484,4532.94876274528,31.90345936595125
2285,Orange Dragon,348.7069658038769,360.7069143033693,2107.278663077739,36.09868799315145
2286,Yellow Dragon,323.7325270113282,290.6814151773368,7852.308058074473,51.40641276246137
2287,Purple Dragon,222.256554802501,311.40187695228735,7113.056020800796,44.66764113226844
2288,Purple Dragon,261.49459455212985,368.8901976413557,6624.301911319054,51.88967524120933
2289,Blue Dragon,150.12283371825777,251.7631863090222,3845.0149531899383,63.79676748695968
2290,Green Dragon,346.79965220817854,383.95378708042574,5321.1488230480645,36.41528794439619
2291,Blue Dragon,104.39957408628918,256.52956510240404,3320.286720603011,60.31380332152236
2292,Orange Dragon,298.6116215293372,380.0133059192853,1315.4387618935789,53.93872111551014
2293,Orange Dragon,410.0007438001035,379.8020168907012,2072.0881534707146,50.30561465613957
2294,Yellow Dragon,298.9061224949287,342.88340151303953,7528.155114091764,27.89835889229323
2295,Blue Dragon,127.46891674442783,284.7386300332497,3816.2804920767758,55.61804221042766
2296,Black Dragon,107.0837249922947,102.35647498425035,4125.2674244636255,50.84411569580949
2297,Black Dragon,131.49697234161079,95.95078660081668,3257.613649886598,44.5269392627708
2298,Yellow Dragon,317.24604071642347,321.4198674420736,8110.774849058222,45.80632191213368
2299,Purple Dragon,193.08872019971204,288.9389415504471,6440.226124110836,61.962365191429626
2300,Black Dragon,141.7397043395295,54.57330311536438,4026.4413923997113,53.49099089025178
2301,Red Dragon,268.52525684015757,221.09263227994177,1520.2657757375725,71.59203043448022
2302,Yellow Dragon,300.3715334154577,326.3307763955883,7012.392333890254,28.607024933000247
2303,Orange Dragon,390.1267746705958,355.6667364549669,2639.7816177031364,21.85259914717203
2304,Black Dragon,121.74997642766606,77.58836593784392,3967.3478374920487,61.73753547051731
2305,Purple Dragon,174.27311406239488,308.5671587202076,6936.3610171042155,53.21999159414761
2306,Black Dragon,130.99184500908805,104.91540420523306,4918.13233700189,48.87817690559682
2307,Blue Dragon,162.2808997142115,324.35737679194676,3944.2664031006243,70.91813622556795
2308,Orange Dragon,388.86132040522426,362.17625413665843,1649.2073071196162,43.38338380371144
2309,Yellow Dragon,302.7530759107944,370.658337873167,8187.27584293161,32.29151871200581
2310,Black Dragon,64.49475768439282,99.407926490373,4367.262417247715,57.12946836349444
2311,Red Dragon,330.78984593114666,202.72251113619336,2146.165967464627,45.92025787799207
2312,Orange Dragon,327.9011553741188,362.1997137401388,825.1233866358263,56.518570745604535
2313,Blue Dragon,125.71487922682977,243.20846378239943,2887.0238293499497,80.57997653004402
2314,Orange Dragon,364.6976820666948,351.53021014531924,1637.662970100755,38.31900605701815
2315,Green Dragon,309.61201519074257,375.8609959095154,4834.407420368241,49.41126519042166
2316,Blue Dragon,101.16132151923752,244.45890866326945,5420.517227540504,76.06558448647621
2317,Yellow Dragon,312.8480908482917,351.8558351095869,7172.6928755849995,48.1224879191481
2318,Red Dragon,300.70268248445745,200.86171770894077,1734.2167948773326,59.651983708550006
2319,Blue Dragon,89.47314839948604,226.92193100637184,3074.899952533231,53.47818994108614
2320,Black Dragon,126.02640112086551,73.14498706904908,3681.2610647633096,48.02562014249569
2321,Yellow Dragon,298.9179033434046,330.38295991175283,7504.406570885814,45.1096903672384
2322,Blue Dragon,154.57992832855555,270.1907738685192,4385.372340213217,83.23797558176976
2323,Blue Dragon,141.39649394130896,250.66838714101831,4387.502843635737,61.018395846831616
2324,Blue Dragon,106.23327816870687,300.3522052191973,4453.099292636987,71.9422200959411
2325,Red Dragon,260.56946907731026,186.75778173135257,1233.4238660186684,44.784868051249006
2326,Purple Dragon,251.48008441953397,337.98187185767387,6942.469356873284,40.43413481790422
2327,Blue Dragon,152.967062811548,267.772332701414,4202.490032988492,68.54954725475875
2328,Green Dragon,331.8606795657022,340.66303842563315,3827.257580199304,51.14088462985665
2329,Green Dragon,306.3668572128354,375.1042315488959,3056.6159549531094,39.80301302173847
2330,Green Dragon,297.90341995174043,375.0091425057008,3726.12783749753,37.63526793876542
2331,Red Dragon,257.03419505983265,230.16560728090616,1100.03711565996,52.766728136908355
2332,Red Dragon,321.551168206545,215.82055085057968,2735.0461529233667,68.84697114825815
2333,Red Dragon,279.93642245945983,178.93339301503607,1405.3471116031947,30.3915410304493
2334,Red Dragon,253.85001201713578,227.86106403495828,1323.6826042392713,67.11008408622948
2335,Yellow Dragon,367.793488893199,321.68203449967064,7617.049472504939,49.40367042158954
2336,Yellow Dragon,330.7836993127316,322.07090390201483,7501.9958419794975,44.46959073726069
2337,Yellow Dragon,260.3238125625839,299.9703280277008,7668.985948760394,35.782185486526075
2338,Orange Dragon,344.15302670421113,358.93343526100733,1876.0868051283392,41.501933151085034
2339,Red Dragon,303.17235019042386,227.16755988693853,2239.3032863420067,43.01384162746764
2340,Blue Dragon,91.87074028018428,255.88483127337355,4217.714141418844,71.63438781089167
2341,Blue Dragon,110.09922529554997,290.1294873188183,4065.9913033344756,77.98612555518567
2342,Yellow Dragon,296.8403392601208,341.332269596858,8727.669852441026,21.942443578783813
2343,Blue Dragon,162.28464669515694,287.38427692566864,3550.666074330566,75.78834637249183
2344,Purple Dragon,137.6703864594544,323.69210122341326,7291.189630145619,38.519307600219165
2345,Green Dragon,327.7692569988966,353.89026196511816,4793.0629344033205,31.931811426587483
2346,Red Dragon,285.44507374338656,210.23462867490403,1388.1202980178782,37.358782478554815
2347,Black Dragon,113.07515174057453,96.48719454390783,4055.4521086387726,63.64820970228123
2348,Orange Dragon,354.81661467181436,352.27409759904674,1881.4863272834837,49.73275678521673
2349,Yellow Dragon,280.49047333829964,340.0446238801105,7404.435710766647,32.74969610259926
2350,Purple Dragon,210.14788299399015,329.622537480202,7086.370236182276,57.95340521418822
2351,Blue Dragon,131.2503799557094,267.8673433354357,3184.9592156144254,72.84284961370139
2352,Purple Dragon,193.34112009353626,309.59474423446994,7451.787479756162,48.318894519329476
2353,Red Dragon,304.8219690510105,202.3107264717481,1016.6302742229393,53.9625136268858
2354,Orange Dragon,388.35454152285683,343.26156853023076,1730.1813814579878,50.750649001498545
2355,Blue Dragon,138.9026440272275,253.4611453511314,4306.784681813182,70.27965479511208
2356,Yellow Dragon,253.60510560132664,319.90597986551313,6870.638850433088,26.776052680844373
2357,Orange Dragon,371.82460654195194,371.4164704293778,1440.8748425127935,33.98211265365374
2358,Orange Dragon,333.35689978717056,336.1288835391481,1233.565137245167,55.697811259558904
2359,Blue Dragon,163.99001656845422,300.5658444485889,3902.5681332842955,55.572382652300064
2360,Green Dragon,327.9567566870527,387.68172599785885,5807.637082589701,19.561579126957714
2361,Orange Dragon,404.0654767422857,340.04496053653577,1653.4087817330692,44.328990544425075
2362,Black Dragon,65.99928251863378,98.37948372370094,3129.8044215588206,76.76184148872589
2363,Orange Dragon,402.8051940899491,364.83191235767845,1683.325098069428,14.649836453020363
2364,Blue Dragon,56.98624003114196,310.9247101248655,3611.5864381200727,81.17136179773682
2365,Blue Dragon,135.71688850482658,203.4299357656942,2723.8514561266993,43.34349923913784
2366,Orange Dragon,324.69586348799925,343.73251071626936,1793.157015394762,44.198380014744345
2367,Purple Dragon,226.74400471298614,299.02245490619555,5903.419368069718,53.54016275109046
2368,Red Dragon,273.3154218780127,244.79729356332533,1944.6181819413296,70.0655162305716
2369,Yellow Dragon,302.342661564421,341.45180159365594,8005.243939363515,59.19084063767946
2370,Red Dragon,340.8882364922807,213.875178624854,1600.3173068591173,63.979144086198644
2371,Green Dragon,336.3336379908305,392.29093284226275,4898.552739273323,24.419523066559872
2372,Red Dragon,276.2023725441578,211.3766671967665,1792.917964887461,53.83952694173579
2373,Red Dragon,334.82069028363753,223.0099089039251,755.7646559855597,57.82162313930259
2374,Black Dragon,86.02590012262122,101.44161070671132,4002.940785785604,64.96285124639425
2375,Orange Dragon,318.89064053962625,377.1276697462787,2357.0220477443645,29.494618935277927
2376,Red Dragon,266.85386026930155,218.4790629477056,1653.7609109051111,62.378461921549096
2377,Orange Dragon,325.9282149489477,354.00226014445633,1754.4501641152406,37.82629305342131
2378,Red Dragon,341.58867645501743,206.2685357796834,659.8520763352112,71.64241576323113
2379,Orange Dragon,298.4164515769011,341.7416741589371,1479.6576596459304,40.64266758066559
2380,Yellow Dragon,344.2515227690865,333.18238627312854,6475.063023148854,40.1691921378313
2381,Black Dragon,136.49018403261852,106.00053760694665,4268.694927070558,82.13606717439541
2382,Purple Dragon,215.83697341883905,325.5146002228474,7005.589691063623,43.94823578864119
2383,Purple Dragon,224.83483946608058,318.61576445490516,6588.064719905147,45.68758067231651
2384,Yellow Dragon,287.3090563160033,331.75842352425457,7868.078136627291,50.16974857111339
2385,Red Dragon,277.47037660066826,183.76442371876894,2593.386994099975,46.055221387922785
2386,Orange Dragon,345.6679096370316,346.83258674133276,1455.9009989546566,46.818363831550684
2387,Green Dragon,322.73602180186367,357.17823190014656,4432.9322844061935,43.61823318450169
2388,Orange Dragon,361.7159380178621,340.6604097151503,1546.0979157393479,50.794678652159206
2389,Orange Dragon,382.33562084226077,371.46559466224204,1710.1469024006908,42.58563365061873
2390,Red Dragon,284.28135519865447,208.88616396065822,1580.387509431413,68.50842769777664
2391,Green Dragon,338.32227179206103,368.8927822010782,5177.304541527539,27.095161367149714
2392,Purple Dragon,211.40347569212767,299.1049831936743,7923.506984804162,54.76557278705426
2393,Green Dragon,277.1089658505686,402.45775105665797,4868.427142976439,45.281735142184914
2394,Yellow Dragon,305.55905515514615,304.96910746079396,7404.715850324743,48.67885461177079
2395,Green Dragon,323.8706563572771,385.0888305535939,4649.168197962913,23.616355170786804
2396,Purple Dragon,200.17045527458995,304.9050059795147,6914.173815850224,52.566394768377215
2397,Blue Dragon,176.34277835643127,262.23703471321767,4232.175602986476,60.227480173407315
2398,Yellow Dragon,272.6148951762647,326.32874360849064,7985.673668974048,49.59268595140101
2399,Blue Dragon,172.59870022357052,274.29614257476345,3550.9538556752955,67.96814100495689
2400,Orange Dragon,361.8567528199563,345.9688931508623,1751.9145862936005,45.02350364630998
2401,Black Dragon,79.95073938924597,96.8026059017181,3694.956800056438,56.876084584989925
2402,Orange Dragon,391.4663399991091,359.93226515241946,2367.905636364626,44.470078358722645
2403,Yellow Dragon,291.93952169091733,332.2092373044564,7451.703262034725,58.808406178985265
2404,Green Dragon,359.28723129819394,372.4036557425769,4863.9444354217785,31.053819432933423
2405,Blue Dragon,138.17090545191522,247.41596375602472,4476.362580654018,76.50680669715086
2406,Purple Dragon,122.0688665930742,326.0120362736067,6928.169052868848,54.76508418355905
2407,Red Dragon,282.3579090078029,229.6377700372556,1563.3684431370573,52.5219796122284
2408,Red Dragon,309.3990336035161,219.1284883587757,2050.154863885687,32.05023913874873
2409,Green Dragon,330.48052724681537,386.8224876798154,4565.931577066034,52.20929114460484
2410,Purple Dragon,234.297719744763,334.08523608453305,6949.227681622206,40.37031219361395
2411,Black Dragon,95.19965335916702,63.949707328516155,3150.811381460534,80.15049173859906
2412,Purple Dragon,139.19396029770675,289.47842613983386,7490.8725606803455,45.00628250534899
2413,Black Dragon,77.60470430165813,97.36545987421822,4461.036399216468,53.63737404933033
2414,Blue Dragon,186.8480690625026,273.04546921862783,3659.3792271751854,58.85831689305252
2415,Purple Dragon,206.36154840697648,329.4275807492729,6857.079402269443,54.90771120285395
2416,Orange Dragon,388.1922526307105,371.4904144815004,1562.7302658875715,61.58652326707852
2417,Yellow Dragon,373.35282803442664,358.48462169726207,7914.891869856867,40.095984391007065
2418,Black Dragon,97.97255931905568,78.58956592181966,3911.134714923306,48.63959537530046
2419,Black Dragon,125.45263228399133,116.38296357087489,3771.2412938090965,64.83064630376774
2420,Green Dragon,309.42402503462483,332.4961656242774,4604.253824575432,36.327782903521786
2421,Black Dragon,70.59889180832303,81.17590104420427,3979.352233225567,73.48704796734108
2422,Red Dragon,304.92254074675867,232.68699688236597,1268.3210807893654,65.41800948414304
2423,Red Dragon,297.72607696049863,197.80474913510585,2091.027153421911,51.100946289140964
2424,Blue Dragon,157.53106849722423,252.61142354280528,3357.965001975023,62.83734017092918
2425,Blue Dragon,83.31314734495311,273.6264118344864,3713.4707415217445,68.21759802076419
2426,Orange Dragon,350.3239774493641,395.2565445597644,2153.6724425352627,40.20938009090961
2427,Blue Dragon,183.13503196566867,233.0778057325125,4224.560622689594,74.13821383977299
2428,Orange Dragon,340.1247980085007,341.94910165872864,1630.9087046539657,28.372275809803224
2429,Purple Dragon,188.58561351029604,344.0654590645395,6589.260066868279,43.366443677778385
2430,Purple Dragon,218.44495346017206,302.7008718874051,6084.192100165866,37.78179521648574
2431,Blue Dragon,90.66876338393043,268.3880380227572,4103.0747828275025,61.853413154515174
2432,Yellow Dragon,290.38614092090904,281.4182082826578,7995.554379273957,38.126504483824405
2433,Green Dragon,294.24890432458756,339.0558177526987,4639.2490837702735,33.550585114652115
2434,Green Dragon,325.24683395807574,387.8600496677057,4574.368534758331,29.954263568518716
2435,Blue Dragon,86.2213297265578,256.7157224066928,4781.455958086162,76.12910037991183
2436,Yellow Dragon,323.1469013505134,358.6744021570636,8737.67597267018,60.76009261850792
2437,Black Dragon,99.0754263714997,92.0086786446047,4514.547954344203,47.98161067953972
2438,Green Dragon,316.74243152351136,386.259853177455,5356.85053603658,14.701822484081934
2439,Black Dragon,94.04896039698963,76.05054487815852,4110.323651726501,51.819388031060384
2440,Blue Dragon,155.26409933821742,280.4110288002138,4407.545419474281,72.8608757164509
2441,Red Dragon,341.49520925641036,217.2821820415063,1425.832356956957,66.22526632274426
2442,Red Dragon,335.3031695437119,201.3195926256522,571.0409502487025,51.19572488660526
2443,Yellow Dragon,275.47082894994634,308.75146312217316,7947.040507930909,50.00529337554955
2444,Black Dragon,96.87292403923173,104.28210921183049,3472.88135832936,45.59603429978573
2445,Purple Dragon,165.70307003736102,291.7561882779182,7092.523834244563,51.7386030823247
2446,Yellow Dragon,297.7664625086556,309.1772053373207,8256.026278589847,39.24697134253559
2447,Yellow Dragon,316.7438932687462,334.48310951277637,7934.705619443963,50.364908250665756
2448,Blue Dragon,84.45860688034998,252.66809093911945,3664.3436927592134,56.17332744034643
2449,Green Dragon,325.35323447297566,341.5137977467739,4110.801228490471,19.370953969368635
2450,Purple Dragon,239.03028330429385,343.99236241513216,6997.002835785289,47.791585332839155
2451,Purple Dragon,225.59647089920202,269.3249690483266,6267.667037160603,46.83054916602318
2452,Green Dragon,297.6183294881069,396.13338069003174,4239.231398479394,46.47089548638131
2453,Red Dragon,299.3466517149795,214.5595699283862,1821.082379070466,64.67304915589807
2454,Black Dragon,126.13845360678147,73.58209526386106,3989.5048114911697,63.59264228210412
2455,Green Dragon,318.14519854053765,374.3119350580699,4196.314816143315,39.18814887139783
2456,Blue Dragon,111.66349651468727,233.70103728038492,3413.6194126993746,69.26214244076444
2457,Red Dragon,250.30974567946487,206.83892879093992,1247.826617778267,64.47385220325705
2458,Black Dragon,117.16391530629114,112.64215312568416,3411.633822606898,41.63318140322475
2459,Red Dragon,257.07767720601447,202.71061377672203,1036.587131036545,50.305655400820065
2460,Blue Dragon,144.171873375016,232.84157560076878,2954.9944089575406,56.6844081452871
2461,Red Dragon,331.4301048526104,238.75400721371454,1640.8380565129892,59.475143092234994
2462,Red Dragon,319.8818274692386,196.772391546289,527.8344429549057,53.07627376876671
2463,Green Dragon,268.1861516549659,387.7569872102143,4414.173750759703,34.745550575930444
2464,Black Dragon,103.24240869290303,89.50235394107811,4721.389457213638,67.83995008712944
2465,Black Dragon,101.51096030942449,71.80829781842795,4983.743792882237,54.92239924130823
2466,Yellow Dragon,320.66192895282427,327.99713905645683,7339.0768017663995,34.169354662750685
2467,Purple Dragon,255.14577294640895,329.7971774954756,6973.492703246781,63.91756520178521
2468,Black Dragon,110.19343336449265,84.79569515631705,4343.539605036055,66.38989728745184
2469,Yellow Dragon,280.6395982860921,299.9619798364758,9127.218360091852,45.54379967818917
2470,Red Dragon,327.7803061995774,223.94159865754742,1698.887780704256,44.69457822633677
2471,Red Dragon,295.53089876732963,189.5019734995147,1245.0407518693878,53.39165148944673
2472,Green Dragon,333.4594014241706,373.75232123693877,4335.780504888862,40.33845524446155
2473,Purple Dragon,113.85169243573861,319.0773764755981,7758.542158835694,58.94163081155134
2474,Yellow Dragon,320.6240119765945,304.334716458142,7695.537427555128,63.78228704623264
2475,Black Dragon,136.0719850548167,82.76097454274476,4399.757783517334,48.9267651626641
2476,Orange Dragon,369.66267570424515,378.5063454952941,2158.8021958069885,28.66862544473001
2477,Green Dragon,362.2599401651377,355.4418339575993,4621.62438626784,41.50992462724749
2478,Blue Dragon,169.80170367892651,278.40690933278023,3025.876302071739,59.598558195618864
2479,Purple Dragon,187.86760150836747,331.7782557046947,6815.086227358304,50.37144150654876
2480,Green Dragon,334.07795583841875,385.23287054052986,4658.085578240946,25.830221322509615
2481,Purple Dragon,225.21380284158855,302.08371399072587,6381.139053525449,36.35587251698682
2482,Red Dragon,319.1172257412614,211.20060312358328,1647.7096638818603,59.36434951426777
2483,Yellow Dragon,286.77088148070385,359.3761528042041,7299.606383896262,26.320985127797787
